date,pm25,pm10,no2,co,so2,o3,x,y,z,AQI_Total
2016-04-22,4.2,8.0,8.690909,0.2149845,0.097826,0.0257355,-0.007677404993961523,-0.748569174699066,0.6630122533882145,8.690909
2016-04-25,9.15,16.0,3.981818,0.1917725,0.256842,0.040706,-0.007677404993961523,-0.748569174699066,0.6630122533882145,16.0
2016-05-01,11.4,13.0,6.336364,0.1975225,0.0,0.0259114999999999,-0.007677404993961523,-0.748569174699066,0.6630122533882145,13.0
2016-05-04,6.0,12.0,5.431818,0.1807045,0.0,0.036647,-0.007677404993961523,-0.748569174699066,0.6630122533882145,12.0
2016-05-13,2.75,8.0,2.954545,0.175894,0.1201865,0.0316764999999999,-0.007677404993961523,-0.748569174699066,0.6630122533882145,8.0
2016-05-16,3.5,8.5,3.845455,0.1847955,0.8027949999999999,0.034647,-0.007677404993961523,-0.748569174699066,0.6630122533882145,8.5
2016-05-19,5.5,12.0,7.136364,0.224311,0.168323,0.044235,-0.007677404993961523,-0.748569174699066,0.6630122533882145,12.0
2016-05-22,12.6,27.0,8.781818,0.2567045,0.0813665,0.047618,-0.007677404993961523,-0.748569174699066,0.6630122533882145,27.0
2016-05-25,8.600000000000001,24.0,5.531818,0.1955225,0.1223605,0.0378234999999999,-0.007677404993961523,-0.748569174699066,0.6630122533882145,24.0
2016-05-28,5.3,11.0,3.304545,0.148894,0.074845,0.037647,-0.007677404993961523,-0.748569174699066,0.6630122533882145,11.0
2016-05-31,6.35,15.0,6.881818,0.196568,0.077019,0.0364705,-0.007677404993961523,-0.748569174699066,0.6630122533882145,15.0
2016-06-03,4.3,17.0,6.55,0.210447,0.163354,0.045235,-0.007677404993961523,-0.748569174699066,0.6630122533882145,17.0
2016-06-06,3.75,12.0,2.218182,0.1442345,0.1086955,0.0381765,-0.007677404993961523,-0.748569174699066,0.6630122533882145,12.0
2016-06-09,5.6,21.0,6.063636,0.2119165,0.1518635,0.0405885,-0.007677404993961523,-0.748569174699066,0.6630122533882145,21.0
2016-06-15,8.5,16.0,4.513636,0.1516515,0.1453415,0.048,-0.007677404993961523,-0.748569174699066,0.6630122533882145,16.0
2016-06-18,8.3,15.0,4.459091,0.2172879999999999,0.3360245,0.0464705,-0.007677404993961523,-0.748569174699066,0.6630122533882145,15.0
2016-06-24,6.6,14.5,2.686364,0.1789775,0.0813665,0.050647,-0.007677404993961523,-0.748569174699066,0.6630122533882145,14.5
2016-06-27,5.7,11.0,3.272727,0.1431744999999999,0.07795,0.036176,-0.007677404993961523,-0.748569174699066,0.6630122533882145,11.0
2016-06-30,6.1,15.0,6.027273,0.19397,0.2857145,0.0360879999999999,-0.007677404993961523,-0.748569174699066,0.6630122533882145,15.0
2016-07-03,6.4,10.0,4.963636,0.186818,0.1403725,0.038353,-0.007677404993961523,-0.748569174699066,0.6630122533882145,10.0
2016-07-06,8.2,20.0,4.909091,0.14075,0.002174,0.032588,-0.007677404993961523,-0.748569174699066,0.6630122533882145,20.0
2016-07-09,4.1,14.0,3.404545,0.1452275,0.002174,0.032647,-0.007677404993961523,-0.748569174699066,0.6630122533882145,14.0
2016-07-12,9.9,19.0,2.336364,0.122068,0.0857145,0.032559,-0.007677404993961523,-0.748569174699066,0.6630122533882145,19.0
2016-09-28,3.9,21.0,2.645455,0.116591,0.0201865,0.011588,-0.007677404993961523,-0.748569174699066,0.6630122533882145,21.0
2016-10-01,4.4,10.0,2.740909,0.16153,0.0065215,0.016353,-0.007677404993961523,-0.748569174699066,0.6630122533882145,10.0
2016-10-04,4.4,10.5,6.795455,0.184159,0.4086955,0.037273,-0.007677404993961523,-0.748569174699066,0.6630122533882145,10.5
2016-10-07,5.5,11.0,6.145455,0.1399165,0.065528,0.023353,-0.007677404993961523,-0.748569174699066,0.6630122533882145,11.0
2016-10-10,8.15,15.0,7.631818,0.255144,0.5577639999999999,0.0298529999999999,-0.007677404993961523,-0.748569174699066,0.6630122533882145,15.0
2016-10-13,4.2,12.0,2.940909,0.1930985,0.320807,0.013294,-0.007677404993961523,-0.748569174699066,0.6630122533882145,12.0
2016-10-16,7.4,17.0,3.227273,0.187568,0.2108695,0.027294,-0.007677404993961523,-0.748569174699066,0.6630122533882145,17.0
2016-10-19,5.9,27.0,5.736364,0.213803,0.197205,0.021235,-0.007677404993961523,-0.748569174699066,0.6630122533882145,27.0
2016-10-22,6.25,15.5,7.931818,0.2806135,0.3863355,0.022706,-0.007677404993961523,-0.748569174699066,0.6630122533882145,15.5
2016-10-25,7.3,18.0,7.086364,0.208371,0.3819875,0.0181069999999999,-0.007677404993961523,-0.748569174699066,0.6630122533882145,18.0
2016-10-28,4.0,6.0,5.645455,0.2026365,0.126708,0.026765,-0.007677404993961523,-0.748569174699066,0.6630122533882145,6.0
2016-10-31,6.7,10.0,4.913636,0.2040455,0.2496894999999999,0.0225295,-0.007677404993961523,-0.748569174699066,0.6630122533882145,10.0
2016-11-03,10.15,18.5,7.695455,0.2011514999999999,0.0813665,0.0165585,-0.007677404993961523,-0.748569174699066,0.6630122533882145,18.5
2016-11-06,6.2,18.0,7.968182,0.223947,0.5245345,0.0292055,-0.007677404993961523,-0.748569174699066,0.6630122533882145,18.0
2016-11-09,7.25,22.5,5.295455,0.190318,0.1863355,0.0189114999999999,-0.007677404993961523,-0.748569174699066,0.6630122533882145,22.5
2016-11-12,3.7,12.0,5.554545,0.233962,0.4273289999999999,0.0231765,-0.007677404993961523,-0.748569174699066,0.6630122533882145,12.0
2016-11-18,8.7,33.0,6.618182,0.157106,0.219565,0.023882,-0.007677404993961523,-0.748569174699066,0.6630122533882145,33.0
2016-11-21,5.1,10.0,8.686364,0.229288,0.267702,0.021765,-0.007677404993961523,-0.748569174699066,0.6630122533882145,10.0
2016-11-30,4.8,11.0,8.422727,0.169462,0.2037264999999999,0.0125585,-0.007677404993961523,-0.748569174699066,0.6630122533882145,11.0
2016-12-03,3.4,5.0,3.677273,0.1761745,0.063354,0.0225585,-0.007677404993961523,-0.748569174699066,0.6630122533882145,5.0
2016-12-06,10.4,10.0,6.954545,0.191568,0.0993785,0.016941,-0.007677404993961523,-0.748569174699066,0.6630122533882145,10.4
2016-12-09,4.4,10.5,2.536364,0.162879,0.056211,0.0166764999999999,-0.007677404993961523,-0.748569174699066,0.6630122533882145,10.5
2016-12-12,11.7,14.0,8.809091,0.2024545,0.1223605,0.014,-0.007677404993961523,-0.748569174699066,0.6630122533882145,14.0
2016-12-21,11.2,21.5,14.618182,0.2352955,0.597205,0.0264705,-0.007677404993961523,-0.748569174699066,0.6630122533882145,21.5
2016-12-24,12.3,14.0,10.309091,0.2030225,0.1108695,0.0161175,-0.007677404993961523,-0.748569174699066,0.6630122533882145,14.0
2016-12-27,2.3,5.0,2.786364,0.170288,0.0813665,0.014088,-0.007677404993961523,-0.748569174699066,0.6630122533882145,5.0
2016-04-01,6.511111,21.0,7.313043,0.198652,0.2,0.034059,0.22258758114115096,-0.7116559677938356,0.6663336643342814,21.0
2016-04-13,4.84791675,8.0,4.034783,0.227192,0.4690475,0.034235,0.22258758114115096,-0.7116559677938356,0.6663336643342814,8.0
2016-04-19,6.08125,12.0,7.495652,0.1940215,0.3541665,0.046176,0.22258758114115096,-0.7116559677938356,0.6663336643342814,12.0
2016-04-25,3.0500000000000003,5.0,3.782609,0.2288805,0.4791665,0.039706,0.22258758114115096,-0.7116559677938356,0.6663336643342814,5.0
2016-05-01,4.15625,9.0,4.552174,0.183848,0.3166664999999999,0.037824,0.22258758114115096,-0.7116559677938356,0.6663336643342814,9.0
2016-05-07,1.13125,2.0,2.752174,0.190138,0.1083335,0.019412,0.22258758114115096,-0.7116559677938356,0.6663336643342814,2.752174
2016-05-13,6.52916675,14.0,9.243478,0.2465225,0.1736025,0.028,0.22258758114115096,-0.7116559677938356,0.6663336643342814,14.0
2016-05-19,3.7402175,10.0,5.921739,0.2081955,0.3104165,0.029615,0.22258758114115096,-0.7116559677938356,0.6663336643342814,10.0
2016-06-06,4.37916675,8.0,3.5875,0.1791015,0.1604165,0.046235,0.22258758114115096,-0.7116559677938356,0.6663336643342814,8.0
2016-06-12,8.6125,14.0,8.63913,0.175598,0.1583335,0.025941,0.22258758114115096,-0.7116559677938356,0.6663336643342814,14.0
2016-06-18,7.18125,12.0,5.877273,0.1801485,0.2583335,0.040235,0.22258758114115096,-0.7116559677938356,0.6663336643342814,12.0
2016-06-30,4.26458325,7.0,6.029412,0.1679165,0.1604165,0.037706,0.22258758114115096,-0.7116559677938356,0.6663336643342814,7.0
2016-07-12,2.16875,6.0,5.086364,0.1988045,0.299351,0.045071,0.22258758114115096,-0.7116559677938356,0.6663336643342814,6.0
2016-07-18,6.66875,14.0,5.845455,0.2389379999999999,0.3479165,0.042471,0.22258758114115096,-0.7116559677938356,0.6663336643342814,14.0
2016-07-24,4.06458325,12.0,4.018182,0.178047,0.1729165,0.031529,0.22258758114115096,-0.7116559677938356,0.6663336643342814,12.0
2016-07-30,5.847222333333334,13.0,7.781818,0.1941955,0.15,0.028706,0.22258758114115096,-0.7116559677938356,0.6663336643342814,13.0
2016-08-05,2.975,11.0,8.494737,0.201261,0.360065,0.047647,0.22258758114115096,-0.7116559677938356,0.6663336643342814,11.0
2016-08-11,2.325,11.0,6.872727,0.221,0.2733335,0.042765,0.22258758114115096,-0.7116559677938356,0.6663336643342814,11.0
2016-08-23,3.376087,7.0,3.281818,0.1854925,0.1958335,0.028059,0.22258758114115096,-0.7116559677938356,0.6663336643342814,7.0
2016-08-29,5.77291675,10.0,4.090909,0.155,0.2,0.025118,0.22258758114115096,-0.7116559677938356,0.6663336643342814,10.0
2016-09-04,7.38125,9.0,5.131818,0.174471,0.1645835,0.024,0.22258758114115096,-0.7116559677938356,0.6663336643342814,9.0
2016-09-10,7.07173925,11.0,8.35,0.204261,0.2645834999999999,0.042353,0.22258758114115096,-0.7116559677938356,0.6663336643342814,11.0
2016-09-16,5.5,7.0,5.959091,0.170355,0.2083335,0.021417,0.22258758114115096,-0.7116559677938356,0.6663336643342814,7.0
2016-09-22,7.298913000000001,12.0,11.936364,0.278486,0.2875,0.028824,0.22258758114115096,-0.7116559677938356,0.6663336643342814,12.0
2016-09-28,5.53958325,5.0,8.477273,0.1689275,0.1152175,0.024412,0.22258758114115096,-0.7116559677938356,0.6663336643342814,8.477273
2016-10-04,8.197916750000001,8.0,9.633333,0.1442955,0.1645835,0.013588,0.22258758114115096,-0.7116559677938356,0.6663336643342814,9.633333
2016-10-10,6.52708325,5.0,2.279167,0.11971,0.1020835,0.018882,0.22258758114115096,-0.7116559677938356,0.6663336643342814,6.52708325
2016-10-16,11.75208325,10.0,9.420833,0.2368405,0.2354165,0.031529,0.22258758114115096,-0.7116559677938356,0.6663336643342814,11.75208325
2016-10-22,6.09375,9.0,6.429167,0.142725,0.1,0.009235,0.22258758114115096,-0.7116559677938356,0.6663336643342814,9.0
2016-11-27,5.075,5.0,8.121739,0.2497789999999999,0.258385,0.014176,0.22258758114115096,-0.7116559677938356,0.6663336643342814,8.121739
2016-12-03,3.0458332500000003,3.0,10.981818,0.1282825,0.167702,0.029471,0.22258758114115096,-0.7116559677938356,0.6663336643342814,10.981818
2016-12-09,8.81666675,9.0,13.573913,0.142942,0.2152175,0.032765,0.22258758114115096,-0.7116559677938356,0.6663336643342814,13.573913
2016-12-27,5.33958325,8.0,13.486957,0.2218709999999999,0.029503,0.015529,0.22258758114115096,-0.7116559677938356,0.6663336643342814,13.486957
2016-01-02,5.294444333333334,8.0,11.833333,0.2393179999999999,0.6645835,0.020529,0.2396795163934998,-0.6993534686516817,0.6733932397241892,11.833333
2016-01-11,4.627777666666667,8.5,10.291667,0.2094775,0.7375,0.022059,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.291667
2016-01-20,4.988889,13.0,13.875,0.2046365,0.2541664999999999,0.027118,0.2396795163934998,-0.6993534686516817,0.6733932397241892,13.875
2016-02-01,10.327777666666668,13.5,12.416667,0.2357305,0.773701,0.024188,0.2396795163934998,-0.6993534686516817,0.6733932397241892,13.5
2016-02-04,6.031884000000001,11.5,17.375,0.2475435,0.2395835,0.021059,0.2396795163934998,-0.6993534686516817,0.6733932397241892,17.375
2016-02-19,7.6055556666666675,8.0,12.272727,0.291024,0.6511905,0.022824,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.272727
2016-02-22,5.3500000000000005,8.5,9.833333,0.2760325,0.4,0.023824,0.2396795163934998,-0.6993534686516817,0.6733932397241892,9.833333
2016-02-28,7.2277776666666655,5.5,10.166667,0.2397285,1.1145835000000002,0.035941,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.166667
2016-03-02,4.734782666666667,7.5,10.875,0.2149645,0.769048,0.027941,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.875
2016-03-14,3.863889,6.0,10.833333,0.199524,0.3833335,0.033412,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.833333
2016-03-17,2.8289856666666666,5.0,11.086957,0.227355,0.8895835000000001,0.030706,0.2396795163934998,-0.6993534686516817,0.6733932397241892,11.086957
2016-03-23,5.339130333333333,11.5,12.8,0.25371,1.0291665,0.029529,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.8
2016-03-29,4.738889,10.0,17.0,0.2072315,0.9895835,0.034588,0.2396795163934998,-0.6993534686516817,0.6733932397241892,17.0
2016-04-10,5.022222333333333,8.0,12.75,0.213924,0.81875,0.033588,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.75
2016-04-13,6.469444333333333,11.0,12.875,0.237381,0.109091,0.023176,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.875
2016-04-22,5.8753623333333325,15.0,15.916667,0.285652,0.6770835,0.043706,0.2396795163934998,-0.6993534686516817,0.6733932397241892,15.916667
2016-04-25,4.933333333333334,8.0,6.791667,0.322628,0.6464285000000001,0.025235,0.2396795163934998,-0.6993534686516817,0.6733932397241892,8.0
2016-04-28,4.733333333333333,16.0,12.708333,0.2082045,0.53125,0.035765,0.2396795163934998,-0.6993534686516817,0.6733932397241892,16.0
2016-05-01,6.208333333333333,13.0,7.916667,0.2068125,0.3666665,0.029294,0.2396795163934998,-0.6993534686516817,0.6733932397241892,13.0
2016-05-07,2.030555666666667,7.0,7.541667,0.20305,0.7452380000000001,0.011059,0.2396795163934998,-0.6993534686516817,0.6733932397241892,7.541667
2016-05-10,3.5972223333333333,5.0,9.541667,0.2150619999999999,0.645238,0.028353,0.2396795163934998,-0.6993534686516817,0.6733932397241892,9.541667
2016-05-13,6.138889,18.0,13.583333,0.2762354999999999,0.85625,0.031235,0.2396795163934998,-0.6993534686516817,0.6733932397241892,18.0
2016-05-16,2.8405796666666667,8.0,2.666667,0.1745715,0.818182,0.032824,0.2396795163934998,-0.6993534686516817,0.6733932397241892,8.0
2016-05-19,4.419444333333334,13.0,10.666667,0.294877,0.9479165,0.021765,0.2396795163934998,-0.6993534686516817,0.6733932397241892,13.0
2016-05-22,6.883333333333333,14.0,9.333333,0.2061075,0.9275975,0.033647,0.2396795163934998,-0.6993534686516817,0.6733932397241892,14.0
2016-05-25,3.230555666666667,6.5,8.631579,0.2656815,1.0125,0.050412,0.2396795163934998,-0.6993534686516817,0.6733932397241892,8.631579
2016-06-03,6.3,18.0,6.318182,0.252405,0.875,0.018765,0.2396795163934998,-0.6993534686516817,0.6733932397241892,18.0
2016-06-06,2.186111,6.5,5.041667,0.2005215,0.5788964999999999,0.040529,0.2396795163934998,-0.6993534686516817,0.6733932397241892,6.5
2016-06-09,2.1608696666666667,9.0,6.541667,0.1567975,0.360065,0.026,0.2396795163934998,-0.6993534686516817,0.6733932397241892,9.0
2016-06-12,8.713889,15.0,9.333333,0.1930359999999999,0.2583335,0.023353,0.2396795163934998,-0.6993534686516817,0.6733932397241892,15.0
2016-06-15,5.311594333333333,10.5,8.208333,0.2134525,0.337013,0.018118,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.5
2016-06-18,6.316666666666666,11.0,11.136364,0.203366,0.1833334999999999,0.033353,0.2396795163934998,-0.6993534686516817,0.6733932397241892,11.136364
2016-06-21,5.994444333333334,14.0,6.75,0.1909285,0.223052,0.032,0.2396795163934998,-0.6993534686516817,0.6733932397241892,14.0
2016-06-24,8.330555666666667,17.0,14.958333,0.239812,0.2249999999999999,0.019941,0.2396795163934998,-0.6993534686516817,0.6733932397241892,17.0
2016-06-27,6.741666666666667,12.5,5.833333,0.17525,0.1185065,0.039412,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.5
2016-06-30,2.369444333333333,11.0,8.5,0.2112935,0.0979164999999999,0.038118,0.2396795163934998,-0.6993534686516817,0.6733932397241892,11.0
2016-07-03,3.6333333333333337,9.0,7.208333,0.150702,0.03474,0.034235,0.2396795163934998,-0.6993534686516817,0.6733932397241892,9.0
2016-07-09,2.7458335,10.0,6.583333,0.128607,0.0022725,0.021471,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.0
2016-07-12,3.3000000000000003,9.0,12.0,0.21025,0.0894409999999999,0.039059,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.0
2016-07-15,2.225,10.0,5.375,0.2297385,0.0649349999999999,0.044059,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.0
2016-07-18,9.569444333333331,16.5,14.0,0.241525,0.2020835,0.042353,0.2396795163934998,-0.6993534686516817,0.6733932397241892,16.5
2016-07-24,6.697222333333333,17.5,6.833333,0.237395,0.2458334999999999,0.018529,0.2396795163934998,-0.6993534686516817,0.6733932397241892,17.5
2016-07-30,10.0416665,17.5,13.333333,0.2096015,0.1395835,0.025294,0.2396795163934998,-0.6993534686516817,0.6733932397241892,17.5
2016-08-02,4.5208335,12.0,7.916667,0.2106075,0.0788965,0.011882,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.0
2016-08-05,5.2041665,13.0,9.041667,0.199587,0.0979164999999999,0.037,0.2396795163934998,-0.6993534686516817,0.6733932397241892,13.0
2016-08-08,6.844444333333333,11.0,6.5,0.2040525,0.1341665,0.019412,0.2396795163934998,-0.6993534686516817,0.6733932397241892,11.0
2016-08-14,7.786111000000001,15.0,6.416667,0.189119,0.016234,0.027824,0.2396795163934998,-0.6993534686516817,0.6733932397241892,15.0
2016-08-17,2.913889,13.0,13.625,0.1516775,0.0333335,0.021,0.2396795163934998,-0.6993534686516817,0.6733932397241892,13.625
2016-08-20,5.741666666666667,18.0,11.708333,0.213762,0.137013,0.026235,0.2396795163934998,-0.6993534686516817,0.6733932397241892,18.0
2016-08-23,0.5777776666666666,6.0,6.458333,0.1956955,0.1020835,0.029176,0.2396795163934998,-0.6993534686516817,0.6733932397241892,6.458333
2016-08-26,7.646376666666666,18.0,8.041667,0.2102855,0.0207795,0.028941,0.2396795163934998,-0.6993534686516817,0.6733932397241892,18.0
2016-08-29,5.352777666666667,13.0,4.375,0.179203,0.1416665,0.026176,0.2396795163934998,-0.6993534686516817,0.6733932397241892,13.0
2016-09-01,3.962318999999999,15.0,9.916667,0.272262,0.18,0.017353,0.2396795163934998,-0.6993534686516817,0.6733932397241892,15.0
2016-09-07,-0.0777776666666665,12.5,9.291667,0.196286,0.166883,0.020059,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.5
2016-09-10,3.1,14.0,15.375,0.2571879999999999,0.21875,0.026647,0.2396795163934998,-0.6993534686516817,0.6733932397241892,15.375
2016-09-13,4.040579666666667,8.0,9.636364,0.1974285,0.192857,0.035353,0.2396795163934998,-0.6993534686516817,0.6733932397241892,9.636364
2016-09-16,3.297222333333333,8.0,6.666667,0.2193335,0.3416665,0.022941,0.2396795163934998,-0.6993534686516817,0.6733932397241892,8.0
2016-09-22,3.557971,14.5,16.25,0.2546,0.475,0.027176,0.2396795163934998,-0.6993534686516817,0.6733932397241892,16.25
2016-09-25,2.786111,4.0,4.875,0.16275,0.1020835,0.024588,0.2396795163934998,-0.6993534686516817,0.6733932397241892,4.875
2016-10-16,7.15,11.0,15.625,0.2140215,0.1270835,0.037176,0.2396795163934998,-0.6993534686516817,0.6733932397241892,15.625
2016-10-19,11.098550666666668,25.0,17.208333,0.247631,0.323052,0.017353,0.2396795163934998,-0.6993534686516817,0.6733932397241892,25.0
2016-10-22,3.060606,15.0,16.75,0.2065945,0.2604165,0.009824,0.2396795163934998,-0.6993534686516817,0.6733932397241892,16.75
2016-10-25,5.847222333333334,8.0,12.0,0.189488,0.183442,0.020765,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.0
2016-10-31,6.119444333333334,8.5,10.0,0.219762,0.106818,0.014588,0.2396795163934998,-0.6993534686516817,0.6733932397241892,10.0
2016-11-06,7.038889,7.5,16.75,0.2150355,0.441883,0.014412,0.2396795163934998,-0.6993534686516817,0.6733932397241892,16.75
2016-11-18,4.177777666666667,6.5,11.291667,0.3451785,0.476948,0.013412,0.2396795163934998,-0.6993534686516817,0.6733932397241892,11.291667
2016-11-21,0.3444443333333333,1.0,5.583333,0.173938,0.3833335,0.026235,0.2396795163934998,-0.6993534686516817,0.6733932397241892,5.583333
2016-11-27,9.419444333333333,9.5,12.791667,0.1978335,0.1125,0.022294,0.2396795163934998,-0.6993534686516817,0.6733932397241892,12.791667
2016-12-03,5.186111,7.5,14.875,0.2047574999999999,0.0666665,0.022059,0.2396795163934998,-0.6993534686516817,0.6733932397241892,14.875
2016-12-27,6.480555666666668,8.0,14.583333,0.1801269999999999,0.1479165,0.019,0.2396795163934998,-0.6993534686516817,0.6733932397241892,14.583333
2016-03-20,2.98125,2.0,3.304348,0.0723729999999999,0.6878885,0.029235,0.21190713363125938,-0.6923725982353042,0.6897213581795751,3.304348
2016-03-23,3.4625,5.0,5.182609,0.074275,0.791615,0.036059,0.21190713363125938,-0.6923725982353042,0.6897213581795751,5.182609
2016-04-16,6.591666666666666,14.0,8.966667,0.06875,-0.1333335,0.030294,0.21190713363125938,-0.6923725982353042,0.6897213581795751,14.0
2016-04-22,6.0638890000000005,11.0,12.929412,0.102174,0.095031,0.042235,0.21190713363125938,-0.6923725982353042,0.6897213581795751,12.929412
2016-05-07,1.6333333333333335,7.0,3.2,0.1065215,-0.169876,0.028412,0.21190713363125938,-0.6923725982353042,0.6897213581795751,7.0
2016-05-10,2.663889,5.0,2.934783,0.154722,-0.011111,0.025214,0.21190713363125938,-0.6923725982353042,0.6897213581795751,5.0
2016-06-24,3.930555666666667,11.0,3.765217,0.073611,0.2125,0.019333,0.21190713363125938,-0.6923725982353042,0.6897213581795751,11.0
2016-07-06,9.641666666666666,18.0,5.143478,0.102778,0.33,0.033846,0.21190713363125938,-0.6923725982353042,0.6897213581795751,18.0
2016-08-11,4.608333333333333,12.0,7.46087,0.076449,0.3993784999999999,0.041765,0.21190713363125938,-0.6923725982353042,0.6897213581795751,12.0
2016-09-28,4.613889,11.0,5.0,0.110119,-0.087879,0.022462,0.21190713363125938,-0.6923725982353042,0.6897213581795751,11.0
2016-10-04,2.6305556666666665,9.0,3.795455,0.080797,-0.2447205,0.014647,0.21190713363125938,-0.6923725982353042,0.6897213581795751,9.0
2016-10-16,6.65,10.0,6.759091,0.161685,-0.069876,0.028,0.21190713363125938,-0.6923725982353042,0.6897213581795751,10.0
2016-11-03,12.339130333333332,27.0,13.090909,0.2122025,0.0108335,0.014765,0.21190713363125938,-0.6923725982353042,0.6897213581795751,27.0
2016-11-09,12.909090999999998,25.0,12.377273,0.2608695,0.106818,0.019176,0.21190713363125938,-0.6923725982353042,0.6897213581795751,25.0
2016-11-15,16.036508,26.0,15.290909,0.297192,0.172078,0.030412,0.21190713363125938,-0.6923725982353042,0.6897213581795751,26.0
2016-11-27,10.430555666666669,11.0,7.022727,0.0869565,-0.2042205,0.028059,0.21190713363125938,-0.6923725982353042,0.6897213581795751,11.0
2016-12-09,9.169444333333333,13.0,8.481818,0.097826,-0.2207795,0.040765,0.21190713363125938,-0.6923725982353042,0.6897213581795751,13.0
2016-12-27,11.033333333333331,15.0,15.395455,0.1,-0.125325,0.025353,0.21190713363125938,-0.6923725982353042,0.6897213581795751,15.395455
2023-02-01,6.6227275,15.0,6.733333,0.2326875,0.3770835,0.008176,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,15.0
2023-02-02,2.6266665,7.0,3.813043,0.2630625,0.6833335,0.009059,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,7.0
2023-02-03,3.170833333333333,6.0,5.975,0.1927725,1.030435,0.032294,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,6.0
2023-02-04,5.833333333333333,13.0,7.1,0.2492295,0.3791664999999999,0.024765,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,13.0
2023-02-07,13.201389,27.0,12.395833,0.2764999999999999,0.2338505,0.030235,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,27.0
2023-02-21,7.316666666666666,19.0,7.295833,0.2408,0.3360245,0.022118,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,19.0
2023-02-22,7.881944333333334,20.0,4.066667,0.242152,0.158117,0.028059,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,20.0
2023-02-23,11.823611,28.0,2.4,0.2053915,0.0916665,0.021706,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,28.0
2023-02-24,11.418182,33.0,5.175,0.181,0.0923809999999999,0.021176,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,33.0
2023-02-28,11.818055666666666,31.0,4.470833,0.200625,0.305,0.023118,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,31.0
2023-03-02,9.85208325,28.0,4.221739,0.1466664999999999,0.0791665,0.026824,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,28.0
2023-03-03,9.188889,25.0,4.0375,0.1131665,0.0825755,0.036471,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,25.0
2023-03-08,16.5,30.0,6.341667,0.211229,0.2333335,0.019118,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,30.0
2023-03-09,13.0,24.0,6.334783,0.1421665,0.3291665,0.021882,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,24.0
2023-03-11,12.204166666666666,27.0,6.566667,0.216771,0.15,0.021353,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,27.0
2023-03-12,9.801389,15.0,3.566667,0.19675,0.29375,0.022353,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,15.0
2023-03-13,10.259722333333334,16.0,4.090909,0.153625,0.4375,0.038824,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,16.0
2023-03-14,4.41145825,12.0,2.820833,0.177413,0.5714285,0.034353,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,12.0
2023-03-15,7.183333333333334,15.0,3.666667,0.2036955,0.190683,0.037471,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,15.0
2023-03-16,7.323913,14.0,6.195455,0.2401665,0.3,0.041529,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,14.0
2023-03-17,6.761111,12.0,8.254167,0.142203,0.404348,0.026824,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,12.0
2023-03-18,4.2875000000000005,6.0,5.820833,0.0989165,0.64375,0.035059,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,6.0
2023-03-19,4.180555666666667,5.0,5.1625,0.1520415,1.0458335,0.039647,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,5.1625
2023-03-20,4.623611,5.0,4.718182,0.173729,0.33125,0.038941,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,5.0
2023-03-21,6.5104165,9.0,7.1,0.1806665,0.5431675,0.044824,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,9.0
2023-03-24,9.8333335,18.0,6.066667,0.1921335,0.0,0.021647,-0.01773908379047898,-0.8617831984816012,0.5069665114394593,18.0
